,name,asset_url,repo_url,stars,godot_version,last_updated
2259,Minesweeper,https://godotengine.org/asset-library/asset/34,https://github.com/YeOldeDM/godot-minesweeper,12,2.1, 2017-09-13
1923,Oculus VR Plugin,https://godotengine.org/asset-library/asset/164,https://github.com/GodotVR/godot-oculus-asset,12,3.1, 2020-04-29
762,Bottled TileMap : Ultimate Godot TileMap plugin (3.5),https://godotengine.org/asset-library/asset/1804,https://github.com/Dark-Peace/bottled-up-tilemap,12,3.5, 2023-04-07
1633,Scaling CanvasLayer,https://godotengine.org/asset-library/asset/997,https://github.com/nyanginator/godot-scaling-canvas-layer,12,3.3, 2021-07-11
1495,Clipboard Panel,https://godotengine.org/asset-library/asset/1023,https://github.com/Thane5/godot-clipboard-panel,12,3.4, 2021-12-19
915,FlowerInventory,https://godotengine.org/asset-library/asset/1618,https://github.com/Abab-bk/FlowerIventory,12,3.5, 2023-02-17
1618,FollowBone3D,https://godotengine.org/asset-library/asset/1003,https://github.com/christinoleo/FollowBone3D,12,3.3, 2021-07-22
2116,a mole game,https://godotengine.org/asset-library/asset/329,https://github.com/lulersoft/godot_mole_game,12,3.1, 2019-03-28
1164,Map Generator Sample,https://godotengine.org/asset-library/asset/1416,https://github.com/CheapMeow/Godot-MapGeneratorSampleProject,12,4.0, 2022-10-01
1800,PythonScript,https://godotengine.org/asset-library/asset/179,https://github.com/touilleMan/godot-python-assetlib-repo,12,3.2, 2020-11-17
1410,Photon GDScript Client SDK for Godot3.X,https://godotengine.org/asset-library/asset/1233,https://github.com/Daylily-Zeleen/Photon-GDScript-Client-SDK-for-Godot-3.x,12,3.4, 2022-02-13
1901,N-body simulation,https://godotengine.org/asset-library/asset/631,https://github.com/dardanbujupaj/godot-n-body-simulation,12,3.2, 2020-05-17
1987,Tile Spawner,https://godotengine.org/asset-library/asset/180,https://github.com/qtip/tile-spawner,12,3.1, 2020-01-14
2251,Wireframe Tool,https://godotengine.org/asset-library/asset/13,https://github.com/GlaDOSik/GodotWireframePlugin,12,2.1, 2017-09-13
2111,Vox Importer,https://godotengine.org/asset-library/asset/330,https://github.com/JohnCWakley/vox-importer,12,3.1, 2019-03-28
1224,WaterMap,https://godotengine.org/asset-library/asset/1323,https://github.com/adrenallen/WaterMap,12,3.5, 2022-08-20
183,Toast Party,https://godotengine.org/asset-library/asset/2286,https://github.com/godot-journey-adventures/toastparty,12,4.1, 2023-10-25
1522,Layered Sprite Demo,https://godotengine.org/asset-library/asset/771,https://github.com/PKGaspi/godot-LayeredSprite,12,3.4, 2021-11-15
2004,Curvature Shader,https://godotengine.org/asset-library/asset/459,https://github.com/NovemberDev/godot_curvature_shader,12,3.2, 2019-12-24
1130,Database,https://godotengine.org/asset-library/asset/1255,https://github.com/mechPenSketch/Database,12,3.4, 2022-11-02
794,FlowerInventory - GD4,https://godotengine.org/asset-library/asset/1754,https://github.com/Abab-bk/FlowerIventory,12,4.0, 2023-03-28
1406,Itch one click deploy,https://godotengine.org/asset-library/asset/1103,https://github.com/uberfig/godot-build-and-deploy-plugin,12,3.4, 2022-02-20
1870,PythonScript-Pypy,https://godotengine.org/asset-library/asset/192,https://github.com/touilleMan/godot-python-assetlib-repo,12,3.0, 2020-06-30
317,Camera2D+,https://godotengine.org/asset-library/asset/2205,https://github.com/LucasBr003/camera-2d-plus,12,4.0, 2023-10-01
1266,World Editor,https://godotengine.org/asset-library/asset/1385,https://github.com/ferdyferdy9/WorldEditor,12,3.4, 2022-07-14
1431,Draw Anywhere,https://godotengine.org/asset-library/asset/1184,https://github.com/3ddelano/draw-anywhere-godot,12,3.2, 2022-01-27
1960,3D Outline,https://godotengine.org/asset-library/asset/550,https://github.com/Reisflocke/godot-3d-outline,12,3.2, 2020-03-06
124,Simple Multiplayer,https://godotengine.org/asset-library/asset/648,https://github.com/ic3bug/Godot-Simple-Multiplayer,12,4.1, 2023-11-06
122,Survivors Starter Kit,https://godotengine.org/asset-library/asset/2336,https://github.com/DarkRewar/SurvivorsStarterKit,12,4.1, 2023-11-06
1109,Everything Library - Simple Resource Referencer,https://godotengine.org/asset-library/asset/1542,https://github.com/don-tnowe/godot-everything-library,12,3.5, 2022-11-18
1523,Layered Sprite Tool,https://godotengine.org/asset-library/asset/770,https://github.com/PKGaspi/godot-LayeredSprite,12,3.4, 2021-11-15
1060,MagicaVoxel importer with extensions++,https://godotengine.org/asset-library/asset/1587,https://github.com/jon-heard/Godot-MagicaVoxel-Importer-with-Extensions,12,4.0, 2023-01-04
2274,TODO List,https://godotengine.org/asset-library/asset/53,https://github.com/need12648430/godot-todo,12,2.1, 2017-09-13
1255,Virtual Joystick,https://godotengine.org/asset-library/asset/707,https://github.com/rohanrhu/virtual-joystick,12,3.4, 2022-07-23
1887,Multiplayer Space Game,https://godotengine.org/asset-library/asset/646,https://github.com/cobolfoo/godot3-spacegame,12,3.2, 2020-06-01
37,Embers | Ruby Interpreter,https://godotengine.org/asset-library/asset/2253,https://github.com/Joy-less/Embers,12,4.2, 2023-11-23
1069,MagicaVoxel importer with extensions++,https://godotengine.org/asset-library/asset/1580,https://github.com/jon-heard/Godot-MagicaVoxel-Importer-with-Extensions,12,3.5, 2022-12-27
1408,Google Spreadsheet,https://godotengine.org/asset-library/asset/826,https://github.com/deflinhec/GodotGoogleSheet,12,3.4, 2022-02-20
556,InterpolatedCamera3D demo,https://godotengine.org/asset-library/asset/740,https://github.com/godot-extended-libraries/godot-interpolated-camera3d-demo,12,4.1, 2023-07-16
2213,Godot VN,https://godotengine.org/asset-library/asset/172,https://gitlab.com/Code_Man/Godot_VN,11,3.0, 2018-03-20
1839,Touch JoyPad (Gamepad),https://godotengine.org/asset-library/asset/714,https://github.com/shinneider/godot_touchJoyPad,11,3.2, 2020-09-06
598,Damped Oscillator,https://godotengine.org/asset-library/asset/1925,https://github.com/BlueOctopusDev/DampedOscillator,11,4.0, 2023-07-02
398,KayKit Character Pack : Adventures,https://godotengine.org/asset-library/asset/2129,https://github.com/KayKit-Game-Assets/KayKit-Character-Pack-Adventures-1.0,11,4.1, 2023-09-17
894,Godot-Stuff ECS 4.0,https://godotengine.org/asset-library/asset/1680,https://gitlab.com/godot-stuff/gs-ecs,11,4.0, 2023-02-26
1953,ScreenDebugger,https://godotengine.org/asset-library/asset/564,https://github.com/nonunknown/screen-debugger,11,3.2, 2020-03-17
607,Icon Animations,https://godotengine.org/asset-library/asset/1949,https://github.com/univeous/Icon-Animations,11,4.0, 2023-06-27
1754,Dicebag,https://godotengine.org/asset-library/asset/847,https://github.com/Yagich/dicebag-godot,11,3.2, 2021-01-28
481,Previewing Parallax Background,https://godotengine.org/asset-library/asset/1608,https://github.com/nklbdev/godot-4-previewing-parallax-background,11,4.1, 2023-08-19
897,Godot-Stuff ECS 3.3,https://godotengine.org/asset-library/asset/1677,https://gitlab.com/godot-stuff/gs-ecs,11,3.3, 2023-02-26
1939,TextureRectUrl,https://godotengine.org/asset-library/asset/578,https://github.com/thiagobruno/godot_texturerecturl,11,3.2, 2020-04-01
813,Lua PluginScript (Godot 3.X),https://godotengine.org/asset-library/asset/1078,https://github.com/gilzoide/godot-lua-pluginscript-distribution,11,3.5, 2023-03-27
2260,VR Mobile Camera,https://godotengine.org/asset-library/asset/35,https://github.com/OfficinePixel/vr_mobile_camera,11,2.1, 2017-09-13
1862,766 Color Palette Swap Shader,https://godotengine.org/asset-library/asset/671,https://github.com/AlbertoLuviano/SHADER---PaletteSwap766,11,3.2, 2020-07-11
681,Rivet Plugin,https://godotengine.org/asset-library/asset/1881,https://github.com/rivet-gg/plugin-godot,11,4.0, 2023-05-09
1938,Sword Slash Effect - 3 Different Versions,https://godotengine.org/asset-library/asset/580,https://github.com/AlphinAlbukhari/Godot-Sword-Slash-with-Visual-Shader,11,3.2, 2020-04-02
101,Verlet Rope (C#),https://godotengine.org/asset-library/asset/2308,https://github.com/Tshmofen/verlet-rope-4,11,4.1, 2023-11-12
1772,Toasts,https://godotengine.org/asset-library/asset/814,https://github.com/rares45/godot-toasts,11,3.2, 2021-01-01
2136,TETRIS 3000,https://godotengine.org/asset-library/asset/301,https://github.com/adrienmalin/TETRIS3000,11,3.0, 2019-01-10
407,Moraguma's Jam Essentials,https://godotengine.org/asset-library/asset/2102,https://github.com/moraguma/Jam-Essentials,11,4.1, 2023-09-16
106,FloatableBody,https://godotengine.org/asset-library/asset/2345,https://github.com/ueshita/godot-floatable-body,11,4.2, 2023-11-10
730,Transit (Godot 4),https://godotengine.org/asset-library/asset/1829,https://github.com/ethanl21/transit,11,4.0, 2023-04-20
896,Godot-Stuff ECS 3.5,https://godotengine.org/asset-library/asset/1678,https://gitlab.com/godot-stuff/gs-ecs,11,3.5, 2023-02-26
1056,Godot Live Link Face,https://godotengine.org/asset-library/asset/1597,https://github.com/tbxMb/GodotLiveLinkFace,11,3.5, 2023-01-05
1497,Camera Monitor,https://godotengine.org/asset-library/asset/1132,https://github.com/zaevi/Godot-Camera-Monitor,11,3.4, 2021-12-19
1074,Godot4-TiledImporter,https://godotengine.org/asset-library/asset/1583,https://github.com/feendrache/Godot4-TiledImporter,11,4.0, 2022-12-23
1988,AsepriteAnimSetter,https://godotengine.org/asset-library/asset/379,https://github.com/Peatral/AsepriteAnimSetter,11,3.1, 2020-01-14
1131,Path Tool,https://godotengine.org/asset-library/asset/1518,https://github.com/blackblock-io/path-tool,11,4.0, 2022-10-27
1239,Shell Fur Demo,https://godotengine.org/asset-library/asset/753,https://github.com/Arnklit/ShellFurGodotDemo,11,3.5, 2022-08-08
1810,Godot-Stuff ECS 3.2,https://godotengine.org/asset-library/asset/750,https://gitlab.com/godot-stuff/gs-ecs,11,3.2, 2020-10-24
2067,Maze Generator,https://godotengine.org/asset-library/asset/387,https://github.com/DeybisMelendez/maze-generator-godot,11,3.1, 2019-09-25
1375,Nine Patch Button for Godot 3.x,https://godotengine.org/asset-library/asset/1243,https://github.com/Talltale-Studios/Nine-Patch-Button-for-Godot-3.x,11,3.4, 2022-03-26
665,Flexible Toon Shader,https://godotengine.org/asset-library/asset/1900,https://github.com/atzuk4451/FlexibleToonShaderGD-4.0,11,4.0, 2023-05-19
867,Glowing Border Effect,https://godotengine.org/asset-library/asset/1162,https://github.com/Magodra/GlowBorderEffect,11,3.5, 2023-03-07
1467,Clientside Predictor (3D clientside prediction),https://godotengine.org/asset-library/asset/1154,https://github.com/decipher2k/Clientside-Predictor-for-Godot,11,3.4, 2022-01-08
2032,Godot Simple Text Menu,https://godotengine.org/asset-library/asset/39,https://github.com/henriquelalves/GodotSimpleTextMenu,11,2.1, 2019-10-09
874,Godot-Stuff Project Manager,https://godotengine.org/asset-library/asset/731,https://gitlab.com/godot-stuff/gs-project-manager,11,Custom build, 2023-03-02
1107,VR Physics Template,https://godotengine.org/asset-library/asset/1545,https://github.com/jtnicholl/godot3-vr-physics-template,11,3.5, 2022-11-18
895,Godot-Stuff ECS 3.4,https://godotengine.org/asset-library/asset/1679,https://gitlab.com/godot-stuff/gs-ecs,11,3.4, 2023-02-26
1116,Cursor Shape Previewer,https://godotengine.org/asset-library/asset/1537,https://github.com/zaevi/godot-cursor-shape-previewer,11,4.0, 2022-11-11
1420,QuickSettings,https://godotengine.org/asset-library/asset/1222,https://github.com/jmb462/GodotQuickSettings,11,3.4, 2022-02-13
450,Previous Tab,https://godotengine.org/asset-library/asset/2079,https://github.com/MakovWait/godot-previous-tab,11,4.0, 2023-09-04
775,GrassPath2D,https://godotengine.org/asset-library/asset/1781,https://github.com/thiagobruno/godot_TBP_GrassPath2D,11,3.2, 2023-04-05
357,Extendable Inspector for 3.5,https://godotengine.org/asset-library/asset/2162,https://github.com/Fanny-Pack-Studios/ExtendableInspector,11,3.5, 2023-09-25
365,GodotXML,https://godotengine.org/asset-library/asset/1684,https://github.com/elenakrittik/GodotXML,11,4.0, 2023-09-23
1153,Graph2D,https://godotengine.org/asset-library/asset/1304,https://github.com/LD2Studio/graph-2d,11,3.5, 2022-10-15
579,Planet2D,https://godotengine.org/asset-library/asset/1899,https://github.com/PDeveloper/Planet2D,11,4.0, 2023-07-09
1419,QuickSettings,https://godotengine.org/asset-library/asset/1223,https://github.com/jmb462/GodotQuickSettings,11,3.3, 2022-02-13
385,C# Coroutines like Unity,https://godotengine.org/asset-library/asset/2144,https://github.com/Brian-McElroy/GodotCoroutineslikeUnity,11,4.1, 2023-09-18
1989,CRT-Geom shader,https://godotengine.org/asset-library/asset/481,https://github.com/qarlosh/Godot-crt-geom-shader,11,3.2, 2020-01-14
675,FPS template,https://godotengine.org/asset-library/asset/1519,https://github.com/Shidoengie/FPS-template-gd4,11,4.0, 2023-05-10
791,Glowing Border Effect,https://godotengine.org/asset-library/asset/1759,https://github.com/Magodra/GlowBorderEffect,11,4.0, 2023-03-28
1872,JSON Editor,https://godotengine.org/asset-library/asset/656,https://github.com/hnOsmium0001/godot-json-editor,11,3.2, 2020-06-28
2046,Drag and drop controller,https://godotengine.org/asset-library/asset/418,https://github.com/programaths/dragdrop,11,3.1, 2019-10-05
1503,Random Audio Stream Player,https://godotengine.org/asset-library/asset/651,https://gitlab.com/timkrief/godot-random-audio-stream-player,11,3.4, 2021-12-02
605,XSM 4,https://godotengine.org/asset-library/asset/1546,https://gitlab.com/atn_games/xsm2-g4,11,4.0, 2023-06-28
1368,Virtual Joystick,https://godotengine.org/asset-library/asset/1299,https://github.com/mcunha-br/Godot_VirtualJoystick,11,3.4, 2022-04-01
366,Extendable Inspector,https://godotengine.org/asset-library/asset/2157,https://github.com/Fanny-Pack-Studios/ExtendableInspector,11,4.1, 2023-09-22
1229,Dev Blocks,https://godotengine.org/asset-library/asset/1420,https://github.com/Manonox/godot-dev-blocks,10,4.0, 2022-08-15
2160,Balloon_Text,https://godotengine.org/asset-library/asset/170,https://github.com/marcosbitetti/godot_balloon_text,10,3.0, 2018-09-12
561,Anima for Godot 4,https://godotengine.org/asset-library/asset/1842,https://github.com/ceceppa/anima-godot-4,10,4.0, 2023-07-16
2220,Simple Screenshot Script,https://godotengine.org/asset-library/asset/79,https://github.com/Maujoe/godot-simlpe-screenshot-script,10,3.0, 2018-02-09
553,Kenney UI Audio,https://godotengine.org/asset-library/asset/796,https://github.com/Calinou/kenney-ui-audio,10,4.1, 2023-07-16
657,3D Visualized Path,https://godotengine.org/asset-library/asset/1876,https://github.com/markeel/godot-vizpath,10,4.0, 2023-05-23
1245,Acro's Hitboxes,https://godotengine.org/asset-library/asset/1198,https://github.com/AcroProjects/AcrosHitboxes,10,3.4, 2022-08-03
679,RenderDoc Launcher,https://godotengine.org/asset-library/asset/1884,https://github.com/jose-lico/GodotRenderDocLauncher,10,3.5, 2023-05-09
127,Explosive Salad,https://godotengine.org/asset-library/asset/2325,https://github.com/ic3bug/Explosive-Salad,10,4.1, 2023-11-05
1968,SpriteTrail,https://godotengine.org/asset-library/asset/509,https://github.com/luizcarlos1405/SpriteTrail,10,3.2, 2020-02-15
947,FPS Graph Overlay,https://godotengine.org/asset-library/asset/1636,https://github.com/SanderVanhove/godot-fps-graph-overlay,10,3.5, 2023-01-25
2057,Swipe Event,https://godotengine.org/asset-library/asset/400,https://github.com/burstina/SwipeEvent,10,3.1, 2019-09-25
277,Animation Resetter,https://godotengine.org/asset-library/asset/1800,https://github.com/timothyqiu/godot-animation-resetter,10,4.0, 2023-10-08
273,Godot XR Handtracking Toolkit,https://godotengine.org/asset-library/asset/1955,https://github.com/RevolNoom/godot_xr_handtracking,10,4.0, 2023-10-09
888,Nesinkrona,https://godotengine.org/asset-library/asset/1492,https://github.com/ydipeepo/godot-nesink,10,4.0, 2023-02-28
1222,GodotXterm - Terminal Emulator,https://godotengine.org/asset-library/asset/1007,https://github.com/lihop/godot-xterm-dist,10,3.4, 2022-08-27
360,Godot Style,https://godotengine.org/asset-library/asset/2038,https://github.com/VinhPhmCng/GodotStylePlugin,10,4.1, 2023-09-24
715,PopupTools,https://godotengine.org/asset-library/asset/1851,https://github.com/mrpedrobraga/godot-popup-tools-addon,10,4.0, 2023-04-22
834,Kenney UI Audio,https://godotengine.org/asset-library/asset/795,https://github.com/Calinou/kenney-ui-audio,10,3.5, 2023-03-12
2003,Asynchronous Scene Loader,https://godotengine.org/asset-library/asset/460,https://github.com/NovemberDev/GodotAsyncSceneLoader,10,3.2, 2019-12-24
2100,ZeroNet,https://godotengine.org/asset-library/asset/327,https://github.com/anoadragon453/godot-zeronet-plugin,10,3.1, 2019-04-11
1808,Single File Runtime Console,https://godotengine.org/asset-library/asset/721,https://github.com/VolodyaKEK/GodotConsole,10,3.2, 2020-10-26
2201,Gimbal Control Node,https://godotengine.org/asset-library/asset/194,https://github.com/AlansCodeLog/godot-gimbal-control-node,10,3.0, 2018-04-17
1874,Path Editor,https://godotengine.org/asset-library/asset/664,https://github.com/newold3/PathEditor,10,3.2, 2020-06-26
1660,Godot-Opus,https://godotengine.org/asset-library/asset/650,https://github.com/Godot-Opus/libopus-gdnative-asset,10,3.3, 2021-06-10
1663,Minimal Wavefront OBJ mesh exporter,https://godotengine.org/asset-library/asset/965,https://github.com/fractilegames/godot-obj-export,10,3.3, 2021-05-30
83,Quality First Person Controller,https://godotengine.org/asset-library/asset/2087,https://github.com/ColormaticStudios/quality-godot-first-person,10,4.1, 2023-11-16
1371,Desktop Pet,https://godotengine.org/asset-library/asset/1294,https://github.com/ASecondGuy/DesktopPet,10,3.4, 2022-04-01
236,Onscreen Output,https://godotengine.org/asset-library/asset/2266,https://github.com/Maulve/Onscreen-Output,10,4.2, 2023-10-15
315,EzSaving,https://godotengine.org/asset-library/asset/2190,https://github.com/LucasBr003/ez-saving,10,4.1, 2023-10-02
237,Onscreen Output,https://godotengine.org/asset-library/asset/2265,https://github.com/Maulve/Onscreen-Output,10,4.0, 2023-10-15
1851,LinearAlgebra,https://godotengine.org/asset-library/asset/695,https://github.com/higgs-bosoff/godot-linalg,10,3.2, 2020-08-04
238,Onscreen Output,https://godotengine.org/asset-library/asset/2264,https://github.com/Maulve/Onscreen-Output,10,4.1, 2023-10-15
2095,Analog Stick,https://godotengine.org/asset-library/asset/318,https://github.com/sami8github/Godot-Analog-Stick,10,3.1, 2019-05-11
65,GDPaho,https://godotengine.org/asset-library/asset/2358,https://github.com/GDWired/GDPaho,10,4.1, 2023-11-16
1694,Flappy Bird clone ,https://godotengine.org/asset-library/asset/926,https://github.com/shivmsit/FlappyBird,10,3.2, 2021-04-23
1802,Raiix's StateMachine Plugin,https://godotengine.org/asset-library/asset/762,https://github.com/rayxuln/RaiixStateMachinePlugin,10,3.2, 2020-11-04
2031,Polygonizer,https://godotengine.org/asset-library/asset/75,https://github.com/timoschwarzer/polygonizer-gd-addon,10,2.1, 2019-10-09
1984,Maze Generator,https://godotengine.org/asset-library/asset/486,https://github.com/jvcoutinho/Maze-Generator,10,3.1, 2020-01-15
1192,Bit Flags Editor ,https://godotengine.org/asset-library/asset/1449,https://github.com/SquiggelSquirrel/BitFlagEditor,10,3.4, 2022-09-10
923,Dicebag,https://godotengine.org/asset-library/asset/1658,https://github.com/Cablefish1/dicebag-godot-4,10,4.0, 2023-02-13
260,Onscreen Output,https://godotengine.org/asset-library/asset/2244,https://github.com/Maulve/Onscreen-Output,10,4.1, 2023-10-11
1799,Aseprite Animation Importer,https://godotengine.org/asset-library/asset/767,https://github.com/nklbdev/godot-aseprite-animation-importer,10,3.0, 2020-11-19
1477,Extra Gui controls,https://godotengine.org/asset-library/asset/1152,https://github.com/rossunger/GodotExtraGUI,10,3.4, 2021-12-29
1478,Basic physics based object pickup,https://godotengine.org/asset-library/asset/1117,https://github.com/CptFurball/basic-first-person-prop-pickup,10,3.4, 2021-12-29
631,gd-plug-ui - Plugin Manager UI,https://godotengine.org/asset-library/asset/1926,https://github.com/imjp94/gd-plug-ui,10,4.0, 2023-06-11
1208,CustomPathGizmo,https://godotengine.org/asset-library/asset/1436,https://github.com/Hiiamwilliam/CustomPathGizmo,10,3.5, 2022-09-08
916,Godot Version Management,https://godotengine.org/asset-library/asset/1338,https://github.com/fcazalet/godot-version-management,10,3.5, 2023-02-17
2262,Simple 2D Water Surface,https://godotengine.org/asset-library/asset/40,https://github.com/khairul169/2d-simplewater,10,2.1, 2017-09-13
642,Godot Compass,https://godotengine.org/asset-library/asset/1893,https://github.com/vi4hu/godot_compass,10,4.0, 2023-06-01
1151,Dynamic Catenary,https://godotengine.org/asset-library/asset/1494,https://github.com/Donitzo/godot-catenary,10,3.5, 2022-10-17
1600,SuperLightning,https://godotengine.org/asset-library/asset/1030,https://github.com/DeanNevan/Godot-2D-Super-Lightning,10,3.3, 2021-08-23
636,Fancy particles,https://godotengine.org/asset-library/asset/1539,https://github.com/Ark2000/fancy-particles,10,4.0, 2023-06-08
737,Extra Export Hints,https://godotengine.org/asset-library/asset/1823,https://github.com/mrpedrobraga/godot_extra_property_hints,10,4.0, 2023-04-18
613,Acrylic Glass,https://godotengine.org/asset-library/asset/1691,https://github.com/pattlebass/Godot-Acrylic,9,4.0, 2023-06-25
2147,Zone Area2D Editor,https://godotengine.org/asset-library/asset/282,https://github.com/xphere/godot-zone,9,3.1, 2018-11-09
2062,Outline shader,https://godotengine.org/asset-library/asset/394,https://github.com/PonasKovas/godot-outline,9,3.1, 2019-09-25
2015,RigidBody Planetary Physics Correct Stand Up,https://godotengine.org/asset-library/asset/159,https://github.com/ComancheAk/RigidBody-Planetary-Physics-Correct-Stand-Up,9,3.0, 2019-11-22
2011,PulseGlow shader,https://godotengine.org/asset-library/asset/449,https://github.com/fbcosentino/GodotPulseGlow,9,3.1, 2019-12-05
1958,JSON Schema validator,https://godotengine.org/asset-library/asset/514,https://github.com/Sahedo/JSON-Shema-validator,9,3.1, 2020-03-08
1981,Godot-MirrorInstance,https://godotengine.org/asset-library/asset/491,https://github.com/19PHOBOSS98/Godot-MirrorInstance,9,3.2, 2020-01-21
1349,Dock Shader Editor,https://godotengine.org/asset-library/asset/1320,https://github.com/VivianVerdant/dock_shader_editor,9,3.4, 2022-05-03
1974,Procedural Saver/Loader,https://godotengine.org/asset-library/asset/439,https://github.com/ivoyager/procedural_saver_loader,9,3.2, 2020-01-29
1308,Outline 3d,https://godotengine.org/asset-library/asset/1351,https://github.com/ualac/godot-outline3d,9,3.4, 2022-06-09
614,Acrylic Glass,https://godotengine.org/asset-library/asset/1670,https://github.com/pattlebass/Godot-Acrylic,9,3.5, 2023-06-25
1815,Crypto UUID v4,https://godotengine.org/asset-library/asset/748,https://github.com/Yukitty/godot-addon-crypto_uuid_v4,9,3.2, 2020-10-20
564,Segmented Bar,https://godotengine.org/asset-library/asset/1991,https://github.com/Astridson/godot-segmented-bar,9,4.1, 2023-07-15
133,Godot Variant Notation,https://godotengine.org/asset-library/asset/2281,https://github.com/NiceDuckGames/GDVN,9,4.1, 2023-11-05
1361,G4 Ultimate Touch Joypad,https://godotengine.org/asset-library/asset/1307,https://github.com/kreaninw/G4-Ultimate-Touch-Joypad,9,4.0, 2022-04-22
1466,Extend,https://godotengine.org/asset-library/asset/668,https://github.com/Iron-Stag-Games/Godot-Extend,9,3.4, 2022-01-08
21,Grappling Hook 3D,https://godotengine.org/asset-library/asset/2337,https://github.com/ivan-resetnikov/grappling-hook-3d,9,4.1, 2023-11-25
2279,GodotNetworking,https://godotengine.org/asset-library/asset/61,https://github.com/rdcklinux/GodotNetworking,9,2.1, 2017-09-13
1062,SelectionShortcuts,https://godotengine.org/asset-library/asset/1484,https://github.com/DaelonSuzuka/SelectionShortcuts,9,3.5, 2023-01-02
886,Finite State Machine,https://godotengine.org/asset-library/asset/706,https://github.com/mechPenSketch/FiniteStateMachine,9,3.5, 2023-02-28
1159,Easy Vector Display (2D),https://godotengine.org/asset-library/asset/1211,https://github.com/neropatti/easy_vector_display,9,4.0, 2022-10-15
1210,Subtitle Support Sample Project,https://godotengine.org/asset-library/asset/1434,https://github.com/FEDE0D/godot-subtitles,9,3.4, 2022-09-08
728,CSV-Typed-Data-Importer,https://godotengine.org/asset-library/asset/1846,https://github.com/citizenll/godot-csv-typed-importer,9,4.0, 2023-04-20
1200,Deep Debug,https://godotengine.org/asset-library/asset/1446,https://github.com/Rytelier/Godot-DeepDebug,9,3.5, 2022-09-08
1197,Screen Capture Saver,https://godotengine.org/asset-library/asset/1271,https://github.com/boukew99/screen_capture,9,3.5, 2022-09-08
1587,Singleton Scripts Shortcut,https://godotengine.org/asset-library/asset/991,https://github.com/rainlizard/SingletonScriptsShortcut,9,3.3, 2021-09-12
1758,RTS 3D Camera,https://godotengine.org/asset-library/asset/843,https://gitlab.com/sehgel/godot-rts3dcamera,9,3.2, 2021-01-23
1282,Navmesh Area Eraser,https://godotengine.org/asset-library/asset/1373,https://github.com/Flavelius/godot-navmesh-eraser,9,3.4, 2022-06-27
1180,Godot Motion,https://godotengine.org/asset-library/asset/1461,https://github.com/ydipeepo/godot-motion,9,3.5, 2022-09-20
1750,xBRZ Screen-Filter,https://godotengine.org/asset-library/asset/853,https://github.com/LanzaSchneider/godot-xBRZ,9,3.2, 2021-02-02
848,Linear Stairs Generator,https://godotengine.org/asset-library/asset/1110,https://github.com/synthetic-borealis/Godot-CSGStairs,9,4.0, 2023-03-10
1417,Blender Importer,https://godotengine.org/asset-library/asset/1225,https://github.com/antonWetzel/blender-to-godot,9,3.4, 2022-02-13
847,VMFLib,https://godotengine.org/asset-library/asset/863,https://github.com/craftablescience/vmflib-godot,9,4.0, 2023-03-10
1738,Dynamic Item Drop,https://godotengine.org/asset-library/asset/875,https://github.com/ShatReal/Dynamic-Item-Drop,9,3.2, 2021-02-20
363,Plugin Refresher,https://godotengine.org/asset-library/asset/1807,https://github.com/mrpedrobraga/godot-plugin-refresher-4.x,9,4.1, 2023-09-23
712,Google Play Games Services [Android Plugin],https://godotengine.org/asset-library/asset/1854,https://github.com/Iakobs/godot-google-play-game-services-android-plugin,9,3.5, 2023-04-24
2106,Tiny Platform Quest,https://godotengine.org/asset-library/asset/335,https://github.com/Loopingstar/godot_tiny_platform_quest,9,3.1, 2019-03-28
523,BiomeGenerator,https://godotengine.org/asset-library/asset/2023,https://github.com/1419427247/BiomeGeneratorDemo,9,4.1, 2023-08-01
761,SuperSpector : Improve the Godot inspector,https://godotengine.org/asset-library/asset/1805,https://github.com/Dark-Peace/SuperSpector,9,4.0, 2023-04-07
6,GDScript Async Utils,https://godotengine.org/asset-library/asset/2351,https://github.com/kuruk-mm/gdscript-async-utils,9,4.1, 2023-11-27
1118,Playerloop SDK,https://godotengine.org/asset-library/asset/1529,https://github.com/playerloop/playerloop-godot,9,3.5, 2022-11-11
1117,Blender Helper,https://godotengine.org/asset-library/asset/1248,https://github.com/antonWetzel/BlenderHelper,9,4.0, 2022-11-11
340,Rebuild C# Project On Focus,https://godotengine.org/asset-library/asset/2146,https://github.com/lewiji/RebuildCsOnFocus,9,4.1, 2023-09-26
1035,Kenney Prototype Tools,https://godotengine.org/asset-library/asset/1630,https://github.com/GeroVeni/kenney_prototype_tools,9,4.0, 2023-01-20
499,GDLuau: Luau C/C++ API bindings,https://godotengine.org/asset-library/asset/2044,https://github.com/Manonox/GDLuau,9,4.1, 2023-08-13
1710,Makefile Launcher,https://godotengine.org/asset-library/asset/912,https://github.com/samdze/godot-makefile-launcher-plugin,9,3.2, 2021-04-04
2049,Inventory Manager Asset,https://godotengine.org/asset-library/asset/413,https://github.com/Escandiuzzi/Inventory-Manager-Asset-Godot,9,3.1, 2019-09-25
2053,beatplayer,https://godotengine.org/asset-library/asset/409,https://github.com/sftblw/beatplayer-godot,9,3.1, 2019-09-25
2235,GodotHttpClient,https://godotengine.org/asset-library/asset/98,https://github.com/rdcklinux/GodotHttpClient,9,2.1, 2017-12-12
